,row_id,microbusiness_density
7703,28069_2023-03-01,0.47924907254546634
7704,28071_2023-03-01,16.76891823372641
7705,28073_2023-03-01,4.306902905807802
7706,28075_2023-03-01,2.3103411707326806
7707,28077_2023-03-01,0.7419303715405955
7708,28079_2023-03-01,0.8778760844586303
7709,28081_2023-03-01,5.724079436728324
7710,28083_2023-03-01,1.0933248374239977
7711,28085_2023-03-01,1.3900476540354452
7712,28087_2023-03-01,2.46894588021011
7713,28089_2023-03-01,70296359108.58118
7714,28091_2023-03-01,1.883548377509465
7715,28093_2023-03-01,1.1724716772305517
7716,28095_2023-03-01,0.9889863270005854
7717,28097_2023-03-01,1.0079090536380217
7718,28099_2023-03-01,1.0049380214333414
7719,28101_2023-03-01,1.562291226543073
7720,28103_2023-03-01,1.553423303079709
7721,28105_2023-03-01,2.906077739772168
7722,28107_2023-03-01,2.2364549050451465
7723,28109_2023-03-01,2.7789469727347402
7724,28111_2023-03-01,0.7352226928954685
7725,28113_2023-03-01,2.2529567848735956
7726,28115_2023-03-01,1.066691958529773
7727,28117_2023-03-01,1.1538077034753347
7728,28119_2023-03-01,0.6061734852169522
7729,28121_2023-03-01,4.437798251471141
7730,28123_2023-03-01,0.8547678975407511
7731,28125_2023-03-01,1.0756829861326214
7732,28127_2023-03-01,1.5409690740820068
7733,28129_2023-03-01,1.1411620713359492
7734,28131_2023-03-01,1.9119311106118055
7735,28133_2023-03-01,0.7803970496272292
7736,28135_2023-03-01,0.5551075314682147
7737,28137_2023-03-01,1.606643585025293
7738,28139_2023-03-01,1.389044874318373
7739,28141_2023-03-01,0.9402800219284118
7740,28143_2023-03-01,1.0490807411814291
7741,28145_2023-03-01,2.4394977830939943
7742,28147_2023-03-01,1.9519863919573515
7743,28149_2023-03-01,2.4278230159220597
7744,28151_2023-03-01,1.3787116078078085
7745,28153_2023-03-01,0.6707023732273254
7746,28155_2023-03-01,0.6619601360242475
7747,28157_2023-03-01,1.1042975110062687
7748,28159_2023-03-01,1.3070757619671332
7749,28161_2023-03-01,1.548667333819175
7750,28163_2023-03-01,1.005325536549522
7751,29001_2023-03-01,2.5887150443589375
7752,29003_2023-03-01,-277469862.3116884
7753,29005_2023-03-01,5.45644767947056
7754,29007_2023-03-01,1.7969171499007397
7755,29009_2023-03-01,1.6924767408864199
7756,29011_2023-03-01,2.2728841170257272
7757,29013_2023-03-01,2.511264683851957
7758,29015_2023-03-01,1.3401231964469797
7759,29017_2023-03-01,1.6391010332372526
7760,29019_2023-03-01,6.786024546079609
7761,29021_2023-03-01,3.1289940358312567
7762,29023_2023-03-01,2.4962892975513418
7763,29025_2023-03-01,7.69284525264138
7764,29027_2023-03-01,-670510045.4247437
7765,29029_2023-03-01,8.410208468779546
7766,29031_2023-03-01,4.683001645811007
7767,29033_2023-03-01,1.5609009549507524
7768,29035_2023-03-01,1.2096573358234057
7769,29037_2023-03-01,4.5011101781234295
7770,29039_2023-03-01,2.958545662462765
7771,29041_2023-03-01,1.5140335213745852
7772,29043_2023-03-01,6.524730738390048
7773,29045_2023-03-01,58996067947.58899
7774,29047_2023-03-01,6.147864281854568
7775,29049_2023-03-01,3.7946983364038607
7776,29051_2023-03-01,4.487338630883083
7777,29053_2023-03-01,1.8833673615206257
7778,29055_2023-03-01,-15580755706.709408
7779,29057_2023-03-01,2.4059581972860284
7780,29059_2023-03-01,4.01087993252194
7781,29061_2023-03-01,1.7885620115986365
7782,29063_2023-03-01,2.5424395739629304
7783,29065_2023-03-01,1.987181048477086
7784,29067_2023-03-01,0.2412752716656399
7785,29069_2023-03-01,1.3967405468459417
7786,29071_2023-03-01,3.660976573585973
7787,29073_2023-03-01,3.0961957267500964
7788,29075_2023-03-01,1.9203473051357487
7789,29077_2023-03-01,6.729324085863846
7790,29079_2023-03-01,1.8675820316504566
7791,29081_2023-03-01,1.02068243024731
7792,29083_2023-03-01,3.396745380091552
7793,29085_2023-03-01,1.4223458884314806
7794,29087_2023-03-01,1.899795175256856
7795,29089_2023-03-01,1.6474603513240846
7796,29091_2023-03-01,2.983053397479509
7797,29093_2023-03-01,1.171695064905391
7798,29095_2023-03-01,8.04348589316
7799,29097_2023-03-01,4.576844470707538
7800,29099_2023-03-01,3.1831198807736634
7801,29101_2023-03-01,2.7587961816488082
7802,29103_2023-03-01,0.9119015934485741
7803,29105_2023-03-01,3.426169095625664
7804,29107_2023-03-01,2.820322490055827
7805,29109_2023-03-01,1.9057454392874142
7806,29111_2023-03-01,1.3328741099181107
7807,29113_2023-03-01,2.824921015418397
7808,29115_2023-03-01,2.695718081505653
7809,29117_2023-03-01,1.7466595760189332
7810,29119_2023-03-01,0.4424269683306554
7811,29121_2023-03-01,2.1593699963859
7812,29123_2023-03-01,2.405438528835118
7813,29125_2023-03-01,1.487996515573252
7814,29127_2023-03-01,1.1898489031728694
7815,29129_2023-03-01,0.9836141322012693
7816,29131_2023-03-01,2.332246228617836
7817,29133_2023-03-01,1.4978561190106339
7818,29135_2023-03-01,1.2482171420663517
7819,29137_2023-03-01,1.6736758575360509
7820,29139_2023-03-01,2.355717226764283
7821,29141_2023-03-01,3.352149989181828
7822,29143_2023-03-01,1.5910198873800014
7823,29145_2023-03-01,1.7732436197161219
7824,29147_2023-03-01,1.961314292990163
7825,29149_2023-03-01,2.04901594414807
7826,29151_2023-03-01,1.8688471710102237
7827,29153_2023-03-01,-0.718528878606925
7828,29155_2023-03-01,0.8393600971337118
7829,29157_2023-03-01,2.146929340371694
7830,29159_2023-03-01,2.558272425000033
7831,29161_2023-03-01,8.833696909327044
7832,29163_2023-03-01,1.3781715741920064
7833,29165_2023-03-01,7.569886411680908
7834,29167_2023-03-01,2.784010326797965
7835,29169_2023-03-01,1.4567830423241264
7836,29171_2023-03-01,13.891577098746723
7837,29173_2023-03-01,1.1502549659131742
7838,29175_2023-03-01,2.29678433248628
7839,29177_2023-03-01,1.7820037389823935
7840,29179_2023-03-01,1.6220306131274147
7841,29181_2023-03-01,0.7904280923351974
7842,29183_2023-03-01,10.377967454025423
7843,29185_2023-03-01,1.3032329310223698
7844,29186_2023-03-01,2.1541083982536007
7845,29187_2023-03-01,2.1791841469882103
7846,29189_2023-03-01,9.662111583313605
7847,29195_2023-03-01,1.9590103984720568
7848,29197_2023-03-01,1.4272119462117092
7849,29199_2023-03-01,1.629672548543299
7850,29201_2023-03-01,2.606600110037946
7851,29203_2023-03-01,1.9320196057847157
7852,29205_2023-03-01,2.2683788390778368
7853,29207_2023-03-01,1.8661324074000105
7854,29209_2023-03-01,5.9152633429580135
7855,29211_2023-03-01,0.7991533003710242
7856,29213_2023-03-01,8.615732132864437
7857,29215_2023-03-01,1.6645631697675947
7858,29217_2023-03-01,2.2532379436959076
7859,29219_2023-03-01,2.7783926027892876
7860,29221_2023-03-01,1.5148850051400282
7861,29223_2023-03-01,1.7546353486103956
7862,29225_2023-03-01,2.992512460300868
7863,29227_2023-03-01,1.216655140995887
7864,29229_2023-03-01,3.7150286254796274
7865,29510_2023-03-01,6.740384026056721
7866,30001_2023-03-01,4.036053207070394
7867,30003_2023-03-01,1.6602818991202175
7868,30005_2023-03-01,1.9572267679044126
7869,30007_2023-03-01,3.2725315194683855
7870,30009_2023-03-01,7.464304303973471
7871,30011_2023-03-01,1.0135246286593254
7872,30013_2023-03-01,3.0251014743791007
7873,30015_2023-03-01,2.455451112009232
7874,30017_2023-03-01,12531109142.656982
7875,30019_2023-03-01,-59457617819.83594
7876,30021_2023-03-01,2.100903966372727
7877,30023_2023-03-01,1.903593962469197
7878,30025_2023-03-01,1.999036777121459
7879,30027_2023-03-01,-45070196247.75391
7880,30029_2023-03-01,10.224582673790078
7881,30031_2023-03-01,12.28043868596901
7882,30033_2023-03-01,-0.7431312622128452
7883,30035_2023-03-01,1.631818226230283
7884,30037_2023-03-01,6.6117700202175005
7885,30039_2023-03-01,82381256943.68237
7886,30041_2023-03-01,3.1097659485456877
7887,30043_2023-03-01,4.372675030893669
7888,30045_2023-03-01,14.530982460959045
7889,30047_2023-03-01,-42916339897.839714
7890,30049_2023-03-01,6.224687569067455
7891,30051_2023-03-01,1.6538270132593471
7892,30053_2023-03-01,9.784789276240357
7893,30055_2023-03-01,4.557604022154974
7894,30057_2023-03-01,5.772413825219049
7895,30059_2023-03-01,3.7588018577481375
7896,30061_2023-03-01,5.638302950495029
7897,30063_2023-03-01,-16872735366.000977
7898,30065_2023-03-01,2.289875500789508
7899,30067_2023-03-01,19.04209437888356
7900,30069_2023-03-01,3.3753601246421834
7901,30071_2023-03-01,185135574542.02246
7902,30073_2023-03-01,1.8027434432341085
7903,30075_2023-03-01,13.389349016769932
7904,30077_2023-03-01,2.171624420812487
7905,30079_2023-03-01,2.4565791074315406
7906,30081_2023-03-01,7.479047369574534
7907,30083_2023-03-01,2.6997238788883062
7908,30085_2023-03-01,-1192602686.902893
7909,30087_2023-03-01,1.6570688731608936
7910,30089_2023-03-01,4.04322079700121
7911,30091_2023-03-01,1.958737950448955
7912,30093_2023-03-01,854416521542.7678
7913,30095_2023-03-01,4.119018025982039
7914,30097_2023-03-01,6.2148588396334326
7915,30099_2023-03-01,3.6211135396356964
7916,30101_2023-03-01,1.6368445505686626
7917,30103_2023-03-01,1.6021450061852773
7918,30105_2023-03-01,1.9236296095275967
7919,30107_2023-03-01,3.3112077366238584
7920,30109_2023-03-01,-17304252731.756348
7921,30111_2023-03-01,5.471676318773092
7922,31001_2023-03-01,2.5345848301554295
7923,31003_2023-03-01,18454318565.47632
7924,31005_2023-03-01,11.840315821772663
7925,31007_2023-03-01,0.746813532052867
7926,31009_2023-03-01,-0.856612447660873
7927,31011_2023-03-01,6.063630873109901
7928,31013_2023-03-01,2.160809976006002
7929,31015_2023-03-01,0.44717668359008833
7930,31017_2023-03-01,2.631794245733163
7931,31019_2023-03-01,4.480027770501856
7932,31021_2023-03-01,3.9589897926808173
7933,31023_2023-03-01,1.19887584517907
7934,31025_2023-03-01,3.604524964003069
7935,31027_2023-03-01,1.980722026636763
7936,31029_2023-03-01,3.7494893912214646
7937,31031_2023-03-01,2.929083203708928
7938,31033_2023-03-01,-58706100035.82886
7939,31035_2023-03-01,2.8852383903256964
7940,31037_2023-03-01,224247562808.59314
7941,31039_2023-03-01,3.115394973113056
7942,31041_2023-03-01,2.223975159932947
7943,31043_2023-03-01,122419396282.38452
7944,31045_2023-03-01,2.340797799714251
7945,31047_2023-03-01,2.440823668646035
7946,31049_2023-03-01,4.200516818675014
7947,31051_2023-03-01,1.624239099253944
7948,31053_2023-03-01,2.9149904112676426
7949,31055_2023-03-01,12.302501604683574
7950,31057_2023-03-01,0.8946484701220996
7951,31059_2023-03-01,2.04182212642598
7952,31061_2023-03-01,2.5058281616258657
7953,31063_2023-03-01,1.4752413601367773
7954,31065_2023-03-01,2.905122176560069
7955,31067_2023-03-01,1.4011124095772653
7956,31069_2023-03-01,1.1142590869790463
7957,31071_2023-03-01,4.40261914323129
7958,31073_2023-03-01,1.8440911654940995
7959,31075_2023-03-01,4.954724894694657
7960,31077_2023-03-01,0.6330073993549923
7961,31079_2023-03-01,2.703589118874299
7962,31081_2023-03-01,3.0649098438684126
7963,31083_2023-03-01,11058383942.794617
7964,31085_2023-03-01,-0.2131032207210204
7965,31087_2023-03-01,1.4003407042789269
7966,31089_2023-03-01,-8674561789.387451
7967,31091_2023-03-01,1.6313395455064268
7968,31093_2023-03-01,1.609796040847223
7969,31095_2023-03-01,1.2786651071527153
7970,31097_2023-03-01,1.4983797900838298
7971,31099_2023-03-01,1.9145219016041164
7972,31101_2023-03-01,-1487177941.1513672
7973,31103_2023-03-01,-2.2675441824671125
7974,31105_2023-03-01,2.1258154252940304
7975,31107_2023-03-01,1.526210281562009
7976,31109_2023-03-01,6.364096951433815
7977,31111_2023-03-01,2.4948188055766094
7978,31113_2023-03-01,1.7391566681639241
7979,31115_2023-03-01,0.044989507342477086
7980,31119_2023-03-01,4.501805015138921
7981,31121_2023-03-01,3.9907728358102066
7982,31123_2023-03-01,1.6079359292061173
7983,31125_2023-03-01,1.3126596466573623
7984,31127_2023-03-01,2.3421778046320276
7985,31129_2023-03-01,1.4835366343850458
7986,31131_2023-03-01,1.7076191477572766
7987,31133_2023-03-01,1.26467293670688
7988,31135_2023-03-01,2.234603411074352
7989,31137_2023-03-01,2.2703658322187787
7990,31139_2023-03-01,1.9831565483748461
7991,31141_2023-03-01,2.0800528421243745
7992,31143_2023-03-01,1.5213588468983357
7993,31145_2023-03-01,4.040910755674101
7994,31147_2023-03-01,1.5724734525236639
7995,31149_2023-03-01,1.6927293440753122
7996,31151_2023-03-01,1.9141513887569415
7997,31153_2023-03-01,5.098907346892359
7998,31155_2023-03-01,4.599410154855251
7999,31157_2023-03-01,2.7009078818792043
8000,31159_2023-03-01,1.6088345273635483
8001,31161_2023-03-01,1.4320215308357298
8002,31163_2023-03-01,24.364903371299988
8003,31165_2023-03-01,0.47135492966033904
8004,31167_2023-03-01,0.8799878304958184
8005,31169_2023-03-01,1.923576047583369
8006,31171_2023-03-01,1.9114048851473995
8007,31173_2023-03-01,0.7323560481970013
8008,31175_2023-03-01,1.171579675052751
8009,31177_2023-03-01,3.2471730918306747
8010,31179_2023-03-01,55849284840.69653
8011,31181_2023-03-01,3.394314394562047
8012,31183_2023-03-01,0.039912003944003516
8013,31185_2023-03-01,-0.004591761315538179
8014,32001_2023-03-01,3.1275470343368355
8015,32003_2023-03-01,20.92477713666551
8016,32005_2023-03-01,21.164828729754355
8017,32007_2023-03-01,2.811930069978467
8018,32009_2023-03-01,3.6554915459085278
8019,32011_2023-03-01,6.6862267975949585
8020,32013_2023-03-01,2.090184539273138
8021,32015_2023-03-01,1.8569840361916206
8022,32017_2023-03-01,453.1712099325582
8023,32019_2023-03-01,3.54902810395451
8024,32021_2023-03-01,0.5923486535242031
8025,32023_2023-03-01,5.280047061931416
8026,32027_2023-03-01,1.3323537465608624
8027,32029_2023-03-01,5.4443147664334495
8028,32031_2023-03-01,10.185824937286048
8029,32033_2023-03-01,1.5972333139799892
8030,32510_2023-03-01,-8.935470574279407
8031,33001_2023-03-01,7.026652034518742
8032,33003_2023-03-01,7.849769088973215
8033,33005_2023-03-01,5.614458519719818
8034,33007_2023-03-01,2.937885192897435
8035,33009_2023-03-01,6.458954027023859
8036,33011_2023-03-01,6.932652192303053
8037,33013_2023-03-01,6.3970102289430075
8038,33015_2023-03-01,9.834798269841029
8039,33017_2023-03-01,6.2962020788703565
8040,33019_2023-03-01,4.775154299356204
8041,34001_2023-03-01,5.414006635463337
8042,34003_2023-03-01,16.231139906900694
8043,34005_2023-03-01,12.047718416754126
8044,34007_2023-03-01,6.732042020165435
8045,34009_2023-03-01,7.317914988795402
8046,34011_2023-03-01,3.002309133191436
8047,34013_2023-03-01,-298714889.9419433
8048,34015_2023-03-01,4.935884549629915
8049,34017_2023-03-01,9.401285884702126
8050,34019_2023-03-01,18839538507.247864
8051,34021_2023-03-01,7.6809811632722
8052,34023_2023-03-01,-601203269.7552795
8053,34025_2023-03-01,10.085489145569397
8054,34027_2023-03-01,11.740914551735912
8055,34029_2023-03-01,6.470137731048197
8056,34031_2023-03-01,-155901789.00207663
8057,34033_2023-03-01,3.840989962044718
8058,34035_2023-03-01,13057612526.782867
8059,34037_2023-03-01,6.384048769037786
8060,34039_2023-03-01,4678283865.251465
8061,34041_2023-03-01,1009748071.4504395
8062,35001_2023-03-01,6.1487296996187135
8063,35003_2023-03-01,9.117380604922122
8064,35005_2023-03-01,1.3040156978429938
8065,35006_2023-03-01,0.9369291611523134
8066,35007_2023-03-01,4.841421888060658
8067,35009_2023-03-01,1.9582098735882913
8068,35011_2023-03-01,3.281376317124926
8069,35013_2023-03-01,729795793.8354492
8070,35015_2023-03-01,2.0719926026188045
8071,35017_2023-03-01,3.3916780403578786
8072,35019_2023-03-01,1.4552907048302623
8073,35021_2023-03-01,6.341192553871505
8074,35023_2023-03-01,2.275088658936878
8075,35025_2023-03-01,1.639371353605355
8076,35027_2023-03-01,5.789021013762051
8077,35028_2023-03-01,4.721081615997441
8078,35029_2023-03-01,2.158744259435135
8079,35031_2023-03-01,1.1365147206831674
8080,35033_2023-03-01,2.2067641803150257
8081,35035_2023-03-01,0.7464355150714965
8082,35037_2023-03-01,1.8553502851175834
8083,35039_2023-03-01,2.6648471673125425
8084,35041_2023-03-01,1.6619090350042083
8085,35043_2023-03-01,5.395791639187072
8086,35045_2023-03-01,2.1732261538456488
8087,35047_2023-03-01,1.4065276140802592
8088,35049_2023-03-01,11.92370958528261
8089,35051_2023-03-01,3.3730438697613554
8090,35053_2023-03-01,3.859119873658292
8091,35055_2023-03-01,8.928833944693528
8092,35057_2023-03-01,3.394912508620009
8093,35059_2023-03-01,1.4581117542563657
8094,35061_2023-03-01,2.481311149736634
8095,36001_2023-03-01,7.207798490158616
8096,36003_2023-03-01,2.3798679358307115
8097,36005_2023-03-01,4.166263506008704
8098,36007_2023-03-01,4.81331892806428
8099,36009_2023-03-01,3.730808279878884
8100,36011_2023-03-01,2.933499181096926
8101,36013_2023-03-01,3.55645544584982
8102,36015_2023-03-01,3.0686450563416834
8103,36017_2023-03-01,3.072768969899105
8104,36019_2023-03-01,2.577435131736288
8105,36021_2023-03-01,7.277601232106502
8106,36023_2023-03-01,2.783103979220024
8107,36025_2023-03-01,4.53673186231833
8108,36027_2023-03-01,5.541488986095864
8109,36029_2023-03-01,5.860256947271978
8110,36031_2023-03-01,4.607017640604729
8111,36033_2023-03-01,2.2199406222462033
8112,36035_2023-03-01,1.8420716147340395
8113,36037_2023-03-01,3.5775547718516276
8114,36039_2023-03-01,4.635297304500774
8115,36041_2023-03-01,4.692953483185947
8116,36043_2023-03-01,2.3670938820192386
8117,36045_2023-03-01,3.1198009549891594
8118,36047_2023-03-01,54215578.29210663
8119,36049_2023-03-01,2.363513553524158
8120,36051_2023-03-01,2.910665512612339
8121,36053_2023-03-01,5.734516237813679
8122,36055_2023-03-01,6.3934951491744165
8123,36057_2023-03-01,3.035928521144741
8124,36059_2023-03-01,12.340171772024526
8125,36061_2023-03-01,32.48493955327612
8126,36063_2023-03-01,2.9363318744214766
8127,36065_2023-03-01,3.742154328689817
8128,36067_2023-03-01,5.839082724730073
8129,36069_2023-03-01,5.588116067619997
8130,36071_2023-03-01,6.3327134511013154
8131,36073_2023-03-01,2.416917542654824
8132,36075_2023-03-01,2.421140237467874
8133,36077_2023-03-01,3.8180868662417637
8134,36079_2023-03-01,7.428584732132773
8135,36081_2023-03-01,1537606220.2609253
8136,36083_2023-03-01,3.875115463939138
8137,36085_2023-03-01,8.074579303019338
8138,36087_2023-03-01,9.433665535560724
8139,36089_2023-03-01,1.8104655720949205
8140,36091_2023-03-01,6.707621431250736
8141,36093_2023-03-01,-2321786425.0112076
8142,36095_2023-03-01,3.0278673348872793
8143,36097_2023-03-01,6.2018976206771885
8144,36099_2023-03-01,3.22193364964637
8145,36101_2023-03-01,3.2409727460250757
8146,36103_2023-03-01,10.642620380135142
8147,36105_2023-03-01,4.111535171639662
8148,36107_2023-03-01,4.770979863660518
8149,36109_2023-03-01,-799563644.7929688
8150,36111_2023-03-01,8.34834852382485
8151,36113_2023-03-01,9.720808628332014
8152,36115_2023-03-01,2.7374349965815803
8153,36117_2023-03-01,3.4005491563806487
8154,36119_2023-03-01,11.408580454138617
8155,36121_2023-03-01,1.8914210341331983
8156,36123_2023-03-01,3.234013495536648
8157,37001_2023-03-01,4.425097407550625
8158,37003_2023-03-01,1.5454690273590557
8159,37005_2023-03-01,4.09233490807976
8160,37007_2023-03-01,1.2467024613868607
8161,37009_2023-03-01,4.997517403531572
8162,37011_2023-03-01,5.890975136443446
8163,37013_2023-03-01,3.1050739426748963
8164,37015_2023-03-01,1.4302528364310576
8165,37017_2023-03-01,1.4569598689485463
8166,37019_2023-03-01,6.148032567932041
8167,37021_2023-03-01,11.103015851804809
8168,37023_2023-03-01,2.1788324151779443
8169,37025_2023-03-01,6.8740461840615374
8170,37027_2023-03-01,2.6361138150407797
8171,37029_2023-03-01,1.5753999301527983
8172,37031_2023-03-01,6.051862690498915
8173,37033_2023-03-01,1.7037828852083863
8174,37035_2023-03-01,6.379461875205889
8175,37037_2023-03-01,3.3461993227741686
8176,37039_2023-03-01,3.4622008188699107
8177,37041_2023-03-01,2.350663312733346
8178,37043_2023-03-01,4.466593632432803
8179,37045_2023-03-01,3.102607310850825
8180,37047_2023-03-01,1.8614029595365955
8181,37049_2023-03-01,3.6636604951462037
8182,37051_2023-03-01,3.82000217998086
8183,37053_2023-03-01,2711216197.4983444
8184,37055_2023-03-01,13.177278967600548
8185,37057_2023-03-01,1.9693836502938882
8186,37059_2023-03-01,4.691386953137975
8187,37061_2023-03-01,1.1797505431878461
8188,37063_2023-03-01,6.462333184740288
8189,37065_2023-03-01,1.4928011504079475
8190,37067_2023-03-01,5.274640394138373
8191,37069_2023-03-01,3.7975235876219653
8192,37071_2023-03-01,4.91459002148779
8193,37073_2023-03-01,1.470824011563483
8194,37075_2023-03-01,2.4892140520623123
8195,37077_2023-03-01,2.272407748746768
8196,37079_2023-03-01,1.8052814871909781
8197,37081_2023-03-01,7.049197372005779
8198,37083_2023-03-01,0.6059975656620296
8199,37085_2023-03-01,2.921621712499399
8200,37087_2023-03-01,5.060580725334451
8201,37089_2023-03-01,5.955116419526897
8202,37091_2023-03-01,1.0011027307465872
8203,37093_2023-03-01,2.579268539007441
8204,37095_2023-03-01,3.572436001527465
8205,37097_2023-03-01,8.082507555243282
8206,37099_2023-03-01,4.489143101598495
8207,37101_2023-03-01,3.7417350186059473
8208,37103_2023-03-01,65969541597.45422
8209,37105_2023-03-01,6.122998213487018
8210,37107_2023-03-01,2.242690438864752
8211,37109_2023-03-01,5.173937128267612
8212,37111_2023-03-01,2.974656376939453
8213,37113_2023-03-01,6.7281412469035615
8214,37115_2023-03-01,5.315806557792381
8215,37117_2023-03-01,1.1366390732073752
8216,37119_2023-03-01,11.670347205352044
8217,37121_2023-03-01,3.2210534249712106
8218,37123_2023-03-01,1.633607094794833
8219,37125_2023-03-01,6.593612175307065
8220,37127_2023-03-01,3.470006879690361
8221,37129_2023-03-01,9.953150249428592
8222,37131_2023-03-01,0.8396980285891837
8223,37133_2023-03-01,3.3131195551377015
8224,37135_2023-03-01,8.814959445731475
8225,37137_2023-03-01,2.1588163131784284
8226,37139_2023-03-01,2.124554800138083
8227,37141_2023-03-01,3.434922653183353
8228,37143_2023-03-01,2.024206089185253
8229,37145_2023-03-01,2.1636440603346045
8230,37147_2023-03-01,4.167611897012728
8231,37149_2023-03-01,5.9010913386028445
8232,37151_2023-03-01,2.9056687794801848
8233,37153_2023-03-01,1.2382420504239433
8234,37155_2023-03-01,1.26216799830586
8235,37157_2023-03-01,1.9036255428914153
8236,37159_2023-03-01,4.155066087121954
8237,37161_2023-03-01,3.2279744438439164
8238,37163_2023-03-01,1.1267303084265379
8239,37165_2023-03-01,1.1582868782771236
8240,37167_2023-03-01,5.244142112796019
8241,37169_2023-03-01,2.1427488533120167
8242,37171_2023-03-01,2.72667544818949
8243,37173_2023-03-01,5.055465407371068
8244,37175_2023-03-01,1040726209393.2891
8245,37177_2023-03-01,0.7729365009278324
8246,37179_2023-03-01,8.025658743649185
8247,37181_2023-03-01,2.1154898725608704
8248,37183_2023-03-01,11.911730104892406
8249,37185_2023-03-01,1.5439007627654586
8250,37187_2023-03-01,1.2910357941992796
8251,37189_2023-03-01,6.924319608398381
8252,37191_2023-03-01,2.0879156125564267
8253,37193_2023-03-01,2.272476640475121
8254,37195_2023-03-01,2.705419047241219
8255,37197_2023-03-01,2.2561396526689306
8256,37199_2023-03-01,3.5185077973280086
8257,38001_2023-03-01,2.270536448894333
8258,38003_2023-03-01,2.188744857232032
8259,38005_2023-03-01,0.6509928317251914
8260,38007_2023-03-01,11.453163443774294
8261,38009_2023-03-01,2.435338269785914
8262,38011_2023-03-01,2.21892645057199
8263,38013_2023-03-01,1.5292511379787672
8264,38015_2023-03-01,4.665591807599309
8265,38017_2023-03-01,6.465464353306249
8266,38019_2023-03-01,-351007385.3409424
8267,38021_2023-03-01,3.835879134180683
8268,38023_2023-03-01,2.62579472283387
8269,38025_2023-03-01,1.8840246708896258
8270,38027_2023-03-01,0.4249361359418007
8271,38029_2023-03-01,2.09034662175986
8272,38031_2023-03-01,1.2590621907187582
8273,38033_2023-03-01,1.9823720747260012
8274,38035_2023-03-01,3.781438057689649
8275,38037_2023-03-01,1.2191573118859274
8276,38039_2023-03-01,1.1182184415178629
8277,38041_2023-03-01,1.356164010066447
8278,38043_2023-03-01,9.193172583836809
8279,38045_2023-03-01,1.0593653358371249
8280,38047_2023-03-01,0.5349583468169741
8281,38049_2023-03-01,1.2329477872284302
8282,38051_2023-03-01,2.014832793335974
8283,38053_2023-03-01,5.619191324797724
8284,38055_2023-03-01,1.9439271775410139
8285,38057_2023-03-01,2.2575660964509865
8286,38059_2023-03-01,3.086687840157258
8287,38061_2023-03-01,3.4972079545293755
8288,38063_2023-03-01,1.3143005319661922
8289,38065_2023-03-01,1.0677031414723634
8290,38067_2023-03-01,2.1837164477480115
8291,38069_2023-03-01,1.5207036043119744
8292,38071_2023-03-01,2.227558844232803
8293,38073_2023-03-01,2.843755413291504
8294,38075_2023-03-01,1.1236483924460658
8295,38077_2023-03-01,2.665906504321976
8296,38079_2023-03-01,0.3869261717467891
8297,38081_2023-03-01,0.762244919958265
8298,38083_2023-03-01,1.3121149294686303
8299,38085_2023-03-01,0.8953056860544422
8300,38087_2023-03-01,1.2737310153958672
8301,38089_2023-03-01,3.5103410925192016
8302,38091_2023-03-01,-150483546694.64026
8303,38093_2023-03-01,2.7610020082089415
8304,38095_2023-03-01,1.0959355262491373
8305,38097_2023-03-01,3.312496622177507
8306,38099_2023-03-01,0.41272300410407325
8307,38101_2023-03-01,18.131310049553292
8308,38103_2023-03-01,1.685704336275136
8309,38105_2023-03-01,5.423323651532334
8310,39001_2023-03-01,1.824533044946315
8311,39003_2023-03-01,2.8084354801663474
8312,39005_2023-03-01,2.961022192903727
8313,39007_2023-03-01,2.1649713695876973
8314,39009_2023-03-01,4.243604732431021
8315,39011_2023-03-01,2.870578026783237
8316,39013_2023-03-01,1.8060447319801671
8317,39015_2023-03-01,1.4819727566724277
8318,39017_2023-03-01,4.28632420446903
8319,39019_2023-03-01,1.5811905872540406
8320,39021_2023-03-01,2.4888350401695702
8321,39023_2023-03-01,2.4657761508262643
8322,39025_2023-03-01,2.679963034657785
8323,39027_2023-03-01,2.820510538863585
8324,39029_2023-03-01,2.477269075810857
8325,39031_2023-03-01,1.7208921128702368
8326,39033_2023-03-01,1.9638879338165998
8327,39035_2023-03-01,7.548037040382735
8328,39037_2023-03-01,1.901958240828234
8329,39039_2023-03-01,2.5795321778256577
8330,39041_2023-03-01,9.490959911555954
8331,39043_2023-03-01,4.056116454702208
8332,39045_2023-03-01,623362746.7759857
8333,39047_2023-03-01,1.4967817562755918
8334,39049_2023-03-01,7.053627466959739
8335,39051_2023-03-01,3.2633849369434675
8336,39053_2023-03-01,1.6416004155865456
8337,39055_2023-03-01,6.69984225541819
8338,39057_2023-03-01,-410887530.52347183
8339,39059_2023-03-01,-2636929654.2977915
8340,39061_2023-03-01,6.985859227248557
8341,39063_2023-03-01,5.9955354618260035
8342,39065_2023-03-01,1.3624246247193104
8343,39067_2023-03-01,1.9180174050157013
8344,39069_2023-03-01,2.675073157703935
8345,39071_2023-03-01,1.9187170494685684
8346,39073_2023-03-01,3.67517706367724
8347,39075_2023-03-01,3.8749845466495785
8348,39077_2023-03-01,1.9274843513941604
8349,39079_2023-03-01,1.5673116192883758
8350,39081_2023-03-01,1.739315296706272
8351,39083_2023-03-01,3.426240985046949
8352,39085_2023-03-01,4.9218969080695905
